fold,epoch,train.mae_xy_radial,train.mae_dbh,train.rmse_x,train.rmse_y,train.rmse_dbh,train.loss,train.xy_loss_unweighted,train.xy_mean_euclidean_error,train.dbh_loss_unweighted,train.xy_loss_weighted,train.dbh_loss_weighted,train.total_loss,val.mae_xy_radial,val.mae_dbh,val.rmse_x,val.rmse_y,val.rmse_dbh,val.loss,val.xy_loss_unweighted,val.xy_mean_euclidean_error,val.dbh_loss_unweighted,val.xy_loss_weighted,val.dbh_loss_weighted,val.total_loss
2,1,1.3134377002716064,0.2174650877714157,2.660295248031616,1.7761034965515137,0.2821349799633026,10.271476856588206,10.23171615600586,1.3134377002716064,0.03976151719689369,10.23171615600586,0.03976151719689369,10.271477699279785,1.2409790754318237,0.1471063792705536,1.5877476930618286,1.8656753301620483,0.18987475335597992,6.019713034468182,6.001687049865723,1.2409790754318237,0.018026210367679596,6.001687049865723,0.018026210367679596,6.019713401794434
2,2,1.2443314790725708,0.16188982129096985,2.6348533630371094,1.7154992818832397,0.2076501101255417,9.90694959919701,9.885390281677246,1.2443314790725708,0.02155928499996662,9.885390281677246,0.02155928499996662,9.906949996948242,1.2061458826065063,0.14130471646785736,1.6068806648254395,1.6514791250228882,0.20310109853744507,5.329692519317239,5.309449195861816,1.2061458826065063,0.020243443548679352,5.309449195861816,0.020243443548679352,5.329692840576172
2,3,1.2231171131134033,0.15155178308486938,2.5874602794647217,1.7038699388504028,0.19542211294174194,9.617218298088384,9.598123550415039,1.2231171131134033,0.019094903022050858,9.598123550415039,0.019094903022050858,9.617218017578125,1.2190747261047363,0.13017502427101135,1.5304640531539917,1.7237592935562134,0.15757958590984344,5.326081946340658,5.313665866851807,1.2190747261047363,0.012415662407875061,5.313665866851807,0.012415662407875061,5.3260817527771
2,4,1.2309516668319702,0.14776355028152466,2.5932881832122803,1.7033681869506836,0.19072464108467102,9.644794012281876,9.626606941223145,1.2309516668319702,0.01818794384598732,9.626606941223145,0.01818794384598732,9.644794464111328,1.1808923482894897,0.128744974732399,1.487985372543335,1.8260090351104736,0.17341715097427368,5.56344612129664,5.5484089851379395,1.1808923482894897,0.015036754310131073,5.5484089851379395,0.015036754310131073,5.563445568084717
2,5,1.2409772872924805,0.14066046476364136,2.620713233947754,1.7088741064071655,0.178572416305542,9.804331925135362,9.788387298583984,1.2409772872924805,0.01594405248761177,9.788387298583984,0.01594405248761177,9.80433177947998,1.1764699220657349,0.12560418248176575,1.4455500841140747,1.712895393371582,0.16836179792881012,5.037798747167749,5.02362585067749,1.1764699220657349,0.01417284645140171,5.02362585067749,0.01417284645140171,5.037798881530762
2,6,1.2168043851852417,0.13460248708724976,2.5564818382263184,1.6601970195770264,0.171146422624588,9.306498594701946,9.291852951049805,1.2168043851852417,0.014645549468696117,9.291852951049805,0.014645549468696117,9.306498527526855,1.3227474689483643,0.12013477087020874,1.612403392791748,1.8623679876327515,0.1510327160358429,6.079664002030583,6.068258285522461,1.3227474689483643,0.011405441910028458,6.068258285522461,0.011405441910028458,6.0796637535095215
2,7,1.2744204998016357,0.12498164176940918,2.577843189239502,1.6831493377685547,0.15746676921844482,9.490665641101511,9.47826862335205,1.2744204998016357,0.012397890910506248,9.47826862335205,0.012397890910506248,9.490666389465332,1.2394057512283325,0.1100759208202362,1.5341675281524658,1.8234703540802002,0.13769206404685974,5.688194164179139,5.678714275360107,1.2394057512283325,0.009479552507400513,5.678714275360107,0.009479552507400513,5.6881937980651855
2,8,1.243613839149475,0.12272605299949646,2.600684881210327,1.6818058490753174,0.15587101876735687,9.60418159541793,9.592032432556152,1.243613839149475,0.012147887609899044,9.592032432556152,0.012147887609899044,9.604180335998535,1.2351536750793457,0.1144363284111023,1.4806830883026123,1.7555040121078491,0.14773894846439362,5.285129988799661,5.274216651916504,1.2351536750793457,0.010913399048149586,5.274216651916504,0.010913399048149586,5.285130023956299
2,9,1.2245246171951294,0.1176593080163002,2.499394416809082,1.6585936546325684,0.15113458037376404,9.00932605230233,8.997905731201172,1.2245246171951294,0.01142083015292883,8.997905731201172,0.01142083015292883,9.009326934814453,1.2472450733184814,0.10709594190120697,1.6935116052627563,1.642099142074585,0.13705581426620483,5.573863267494461,5.5644707679748535,1.2472450733184814,0.009392148815095425,5.5644707679748535,0.009392148815095425,5.5738630294799805
2,10,1.2355326414108276,0.11627180129289627,2.5808913707733154,1.6533491611480713,0.14793993532657623,9.405506803071368,9.394563674926758,1.2355326414108276,0.010943111963570118,9.394563674926758,0.010943111963570118,9.40550708770752,1.2445296049118042,0.11418389528989792,1.5603530406951904,1.751338005065918,0.14930987358093262,5.513032764499471,5.501885890960693,1.2445296049118042,0.011146719567477703,5.501885890960693,0.011146719567477703,5.51303243637085
