fold,epoch,train.mae_xy_radial,train.mae_dbh,train.rmse_x,train.rmse_y,train.rmse_dbh,train.loss,train.xy_loss_unweighted,train.xy_mean_euclidean_error,train.dbh_loss_unweighted,train.xy_loss_weighted,train.dbh_loss_weighted,train.total_loss,val.mae_xy_radial,val.mae_dbh,val.rmse_x,val.rmse_y,val.rmse_dbh,val.loss,val.xy_loss_unweighted,val.xy_mean_euclidean_error,val.dbh_loss_unweighted,val.xy_loss_weighted,val.dbh_loss_weighted,val.total_loss
3,1,1.366884708404541,0.2067648023366928,2.5092828273773193,1.8381454944610596,0.2680516541004181,9.711196663216148,9.67527961730957,1.366884708404541,0.035918060690164566,9.67527961730957,0.035918060690164566,9.711197853088379,1.1858083009719849,0.1299867480993271,1.950037956237793,1.2549253702163696,0.16086603701114655,5.390424564329244,5.377485752105713,1.1858083009719849,0.012938939966261387,5.377485752105713,0.012938939966261387,5.390424728393555
3,2,1.2870155572891235,0.1623191386461258,2.5254228115081787,1.8102329969406128,0.20972225069999695,9.676694356592705,9.654702186584473,1.2870155572891235,0.021991711109876633,9.654702186584473,0.021991711109876633,9.6766939163208,1.0898141860961914,0.1135004460811615,2.1699671745300293,1.1655607223510742,0.14225876331329346,6.077408117763067,6.067288875579834,1.0898141860961914,0.010118778795003891,6.067288875579834,0.010118778795003891,6.0774078369140625
3,3,1.2345291376113892,0.15796402096748352,2.4922873973846436,1.7904704809188843,0.20143286883831024,9.437568922854398,9.417281150817871,1.2345291376113892,0.02028759941458702,9.417281150817871,0.02028759941458702,9.437568664550781,1.0060791969299316,0.09793942421674728,1.965723991394043,1.142181634902954,0.12138795852661133,5.176017134472475,5.168649673461914,1.0060791969299316,0.0073675187304615974,5.168649673461914,0.0073675187304615974,5.1760172843933105
3,4,1.2650765180587769,0.14934082329273224,2.5162453651428223,1.7884023189544678,0.18959398567676544,9.547846292157379,9.52987289428711,1.2650765180587769,0.01797293871641159,9.52987289428711,0.01797293871641159,9.547845840454102,1.044305682182312,0.11409042775630951,2.025456190109253,1.1585017442703247,0.17283429205417633,5.459516385450201,5.444599628448486,1.044305682182312,0.014916843734681606,5.444599628448486,0.014916843734681606,5.459516525268555
3,5,1.244789719581604,0.13183042407035828,2.4813075065612793,1.7844008207321167,0.1747574508190155,9.356244257352394,9.340973854064941,1.244789719581604,0.015270083211362362,9.340973854064941,0.015270083211362362,9.356244087219238,1.0889418125152588,0.12811411917209625,2.2028887271881104,1.074988842010498,0.162458598613739,6.021515554088658,6.008319854736328,1.0889418125152588,0.013196398504078388,6.008319854736328,0.013196398504078388,6.0215163230896
3,6,1.3013209104537964,0.13201652467250824,2.4957005977630615,1.757658839225769,0.1716015636920929,9.33260944175276,9.317886352539062,1.3013209104537964,0.014723547734320164,9.317886352539062,0.014723547734320164,9.332610130310059,1.354087233543396,0.13048361241817474,2.1012701988220215,1.3485267162322998,0.16706165671348572,6.247815545130584,6.233860492706299,1.354087233543396,0.013954799622297287,6.233860492706299,0.013954799622297287,6.247815132141113
3,7,1.3093748092651367,0.12540805339813232,2.477325439453125,1.811294436454773,0.1623038649559021,9.431101192366159,9.417929649353027,1.3093748092651367,0.013171271421015263,9.417929649353027,0.013171271421015263,9.431100845336914,1.0921250581741333,0.09775623679161072,2.0153818130493164,1.1236268281936646,0.13376112282276154,5.333247532278804,5.324301719665527,1.0921250581741333,0.008946018293499947,5.324301719665527,0.008946018293499947,5.333247661590576
3,8,1.322371006011963,0.11584662646055222,2.4637057781219482,1.7786558866500854,0.15195594727993011,9.245007983816569,9.233463287353516,1.322371006011963,0.011545306071639061,9.233463287353516,0.011545306071639061,9.24500846862793,1.2498996257781982,0.0906744971871376,2.222442626953125,1.1828627586364746,0.11216955631971359,6.344706258935443,6.338415145874023,1.2498996257781982,0.006291004829108715,6.338415145874023,0.006291004829108715,6.344706058502197
3,9,1.2670502662658691,0.11564841866493225,2.4687533378601074,1.7530831098556519,0.15057741105556488,9.17938006625753,9.16804313659668,1.2670502662658691,0.011336779221892357,9.16804313659668,0.011336779221892357,9.1793794631958,1.1863970756530762,0.0964166447520256,1.954949975013733,1.2099508047103882,0.11834485083818436,5.292812701403085,5.2858099937438965,1.1863970756530762,0.0070027513429522514,5.2858099937438965,0.0070027513429522514,5.292812824249268
3,10,1.303277850151062,0.11233576387166977,2.3893144130706787,1.728226900100708,0.14699214696884155,8.706394145087001,8.695590019226074,1.303277850151062,0.010803346522152424,8.695590019226074,0.010803346522152424,8.706393241882324,1.1687774658203125,0.10181210935115814,2.107224702835083,1.1220178604125977,0.12250027805566788,5.706823385367959,5.699319362640381,1.1687774658203125,0.007503158878535032,5.699319362640381,0.007503158878535032,5.706822395324707
