fold,epoch,train.mae_xy_radial,train.mae_dbh,train.rmse_x,train.rmse_y,train.rmse_dbh,train.xy_loss_unweighted,train.xy_mean_euclidean_error,train.dbh_loss_unweighted,train.xy_loss_weighted,train.dbh_loss_weighted,train.total_loss,train.loss,val.mae_xy_radial,val.mae_dbh,val.rmse_x,val.rmse_y,val.rmse_dbh,val.xy_loss_unweighted,val.xy_mean_euclidean_error,val.dbh_loss_unweighted,val.xy_loss_weighted,val.dbh_loss_weighted,val.total_loss,val.loss
2,1,1.3032153844833374,0.2126665860414505,2.5392000675201416,1.6235442161560059,0.292569637298584,9.083433151245117,1.3032153844833374,0.04228759557008743,9.083433151245117,0.04228759557008743,9.125720977783203,9.125720327159009,1.31618070602417,0.12796564400196075,1.90763258934021,2.4655654430389404,0.19409886002540588,9.718073844909668,1.31618070602417,0.018679112195968628,9.718073844909668,0.018679112195968628,9.7367525100708,9.736753592620024
2,2,1.256739854812622,0.15692391991615295,2.4275059700012207,1.6085890531539917,0.21209342777729034,8.480342864990234,1.256739854812622,0.022490015253424644,8.480342864990234,0.022490015253424644,8.502832412719727,8.502834699958203,1.2820507287979126,0.17754073441028595,1.892982006072998,2.2990550994873047,0.38320931792259216,8.869035720825195,1.2820507287979126,0.05626465007662773,8.869035720825195,0.05626465007662773,8.925300598144531,8.925300056869919
2,3,1.218969702720642,0.1574079394340515,2.5370614528656006,1.5935709476470947,0.21553264558315277,8.97614860534668,1.218969702720642,0.023024262860417366,8.97614860534668,0.023024262860417366,8.999173164367676,8.99917250225343,1.331552505493164,0.10545195639133453,2.177381753921509,2.4720711708068848,0.14512456953525543,10.852127075195312,1.331552505493164,0.010530570521950722,10.852127075195312,0.010530570521950722,10.86265754699707,10.862657134597367
2,4,1.1897804737091064,0.14661480486392975,2.5261032581329346,1.5087223052978516,0.1937343329191208,8.657440185546875,1.1897804737091064,0.0187664944678545,8.657440185546875,0.0187664944678545,8.676206588745117,8.676207017467682,1.2399585247039795,0.11412504315376282,1.9384751319885254,2.781407594680786,0.15256713330745697,11.493913650512695,1.2399585247039795,0.011638364754617214,11.493913650512695,0.011638364754617214,11.505552291870117,11.505551467070708
2,5,1.1929529905319214,0.13742567598819733,2.4795544147491455,1.6261825561523438,0.17671452462673187,8.792659759521484,1.1929529905319214,0.015614011324942112,8.792659759521484,0.015614011324942112,8.808273315429688,8.808274012732218,1.3239132165908813,0.11575198918581009,2.2139618396759033,2.2550628185272217,0.14960578083992004,9.98693561553955,1.3239132165908813,0.011190945282578468,9.98693561553955,0.011190945282578468,9.998126983642578,9.998126700117782
2,6,1.163732647895813,0.13065606355667114,2.4304683208465576,1.5534579753875732,0.16877762973308563,8.320406913757324,1.163732647895813,0.014242945238947868,8.320406913757324,0.014242945238947868,8.334650039672852,8.33465010574065,1.2609670162200928,0.11454693228006363,2.409895181655884,2.35383677482605,0.15036393702030182,11.34814167022705,1.2609670162200928,0.011304656974971294,11.34814167022705,0.011304656974971294,11.35944652557373,11.359446216273952
2,7,1.23545503616333,0.13094504177570343,2.494588851928711,1.5793688297271729,0.1700342297554016,8.717379570007324,1.23545503616333,0.014455818571150303,8.717379570007324,0.014455818571150303,8.73183536529541,8.731835139444076,1.409210443496704,0.10934704542160034,1.999571442604065,2.614081859588623,0.12664036452770233,10.831708908081055,1.409210443496704,0.008018890395760536,10.831708908081055,0.008018890395760536,10.839727401733398,10.839729154432142
2,8,1.2228331565856934,0.1299353390932083,2.485847234725952,1.614575982093811,0.16529907286167145,8.786291122436523,1.2228331565856934,0.013661893084645271,8.786291122436523,0.013661893084645271,8.79995346069336,8.799953394625561,1.345052719116211,0.09774155169725418,2.068634033203125,2.565549850463867,0.13907049596309662,10.861291885375977,1.345052719116211,0.009670300409197807,10.861291885375977,0.009670300409197807,10.870962142944336,10.870962709993929
2,9,1.2076174020767212,0.13174301385879517,2.4486851692199707,1.5754826068878174,0.16815300285816193,8.478205680847168,1.2076174020767212,0.014137715101242065,8.478205680847168,0.014137715101242065,8.492342948913574,8.492342169026294,1.3091912269592285,0.10860662162303925,2.0473885536193848,2.3612165451049805,0.14179307222366333,9.767142295837402,1.3091912269592285,0.010052637197077274,9.767142295837402,0.010052637197077274,9.77719497680664,9.777196046468374
2,10,1.1941488981246948,0.11712336540222168,2.4849956035614014,1.5745822191238403,0.153373122215271,8.654513359069824,1.1941488981246948,0.01176165696233511,8.654513359069824,0.01176165696233511,8.666275024414062,8.666274962655033,1.2073655128479004,0.0980430617928505,1.9604084491729736,2.320235013961792,0.12954603135585785,9.226691246032715,1.2073655128479004,0.00839108694344759,9.226691246032715,0.00839108694344759,9.235082626342773,9.235082561905319
