fold,epoch,train.mae_xy_radial,train.mae_dbh,train.rmse_x,train.rmse_y,train.rmse_dbh,train.xy_loss_unweighted,train.xy_mean_euclidean_error,train.dbh_loss_unweighted,train.xy_loss_weighted,train.dbh_loss_weighted,train.total_loss,train.loss,val.mae_xy_radial,val.mae_dbh,val.rmse_x,val.rmse_y,val.rmse_dbh,val.xy_loss_unweighted,val.xy_mean_euclidean_error,val.dbh_loss_unweighted,val.xy_loss_weighted,val.dbh_loss_weighted,val.total_loss,val.loss
4,1,1.2973610162734985,0.2300613522529602,2.5591938495635986,1.7975529432296753,0.30998659133911133,9.780670166015625,1.2973610162734985,0.04716302827000618,9.780670166015625,0.04716302827000618,9.82783317565918,9.82783290851547,1.286386251449585,0.14774534106254578,1.5551822185516357,1.799879789352417,0.18233950436115265,5.658158779144287,1.286386251449585,0.01662384904921055,5.658158779144287,0.01662384904921055,5.674782752990723,5.674782752990723
4,2,1.203382134437561,0.15250399708747864,2.5513720512390137,1.6820651292800903,0.2015589326620102,9.33884334564209,1.203382134437561,0.020313002169132233,9.33884334564209,0.020313002169132233,9.359156608581543,9.359156013971353,1.2185546159744263,0.10696855187416077,1.4588993787765503,1.6628223657608032,0.15391302108764648,4.893365859985352,1.2185546159744263,0.011844608932733536,4.893365859985352,0.011844608932733536,4.905210494995117,4.905210108370395
4,3,1.1961225271224976,0.14526227116584778,2.4990270137786865,1.695333480834961,0.19447699189186096,9.119291305541992,1.1961225271224976,0.01891065016388893,9.119291305541992,0.01891065016388893,9.138201713562012,9.138201857187662,1.2847756147384644,0.09605198353528976,1.7825487852096558,1.730368733406067,0.12764543294906616,6.171656131744385,1.2847756147384644,0.0081466780975461,6.171656131744385,0.0081466780975461,6.179802894592285,6.179802147117821
4,4,1.211747407913208,0.13795512914657593,2.493441104888916,1.5551793575286865,0.1867133229970932,8.635831832885742,1.211747407913208,0.01732887327671051,8.635831832885742,0.01732887327671051,8.65316104888916,8.653160353741013,1.2417194843292236,0.10930301994085312,1.4834035634994507,1.9082715511322021,0.14384669065475464,5.841986656188965,1.2417194843292236,0.010345933958888054,5.841986656188965,0.010345933958888054,5.852332592010498,5.852332385810646
4,5,1.2193745374679565,0.13302896916866302,2.4791531562805176,1.6844547986984253,0.181108295917511,8.983589172363281,1.2193745374679565,0.016400108113884926,8.983589172363281,0.016400108113884926,8.99998950958252,8.999988665063697,1.283200740814209,0.11756657063961029,2.0018959045410156,1.7432167530059814,0.14340654015541077,7.046391487121582,1.283200740814209,0.010282718576490879,7.046391487121582,0.010282718576490879,7.056674003601074,7.0566736943012955
4,6,1.1954138278961182,0.12765109539031982,2.476804494857788,1.6506167650222778,0.17107993364334106,8.859097480773926,1.1954138278961182,0.01463417150080204,8.859097480773926,0.01463417150080204,8.87373161315918,8.873730866305799,1.3752529621124268,0.10716840624809265,1.8591371774673462,1.8301602602005005,0.14484283328056335,6.805876731872559,1.3752529621124268,0.010489722713828087,6.805876731872559,0.010489722713828087,6.816366672515869,6.8163667240658325
4,7,1.23848557472229,0.1380259096622467,2.401230812072754,1.7036913633346558,0.17992472648620605,8.668474197387695,1.23848557472229,0.01618645340204239,8.668474197387695,0.01618645340204239,8.684660911560059,8.68466031120484,1.4269100427627563,0.12441889941692352,2.135814905166626,2.007568597793579,0.1703449785709381,8.59203815460205,1.4269100427627563,0.014508706517517567,8.59203815460205,0.014508706517517567,8.606546401977539,8.606546389090049
4,8,1.228698492050171,0.12652067840099335,2.4826748371124268,1.655663251876831,0.16396492719650269,8.904895782470703,1.228698492050171,0.013442248106002808,8.904895782470703,0.013442248106002808,8.91833782196045,8.918338024472616,1.6554203033447266,0.10854250937700272,2.4103009700775146,2.050732135772705,0.15975964069366455,10.015052795410156,1.6554203033447266,0.012761572375893593,10.015052795410156,0.012761572375893593,10.027813911437988,10.02781464602496
4,9,1.196358323097229,0.12375590205192566,2.4234793186187744,1.6646792888641357,0.16049231588840485,8.6444091796875,1.196358323097229,0.01287889201194048,8.6444091796875,0.01287889201194048,8.65728759765625,8.657287698194205,1.2877033948898315,0.11321686208248138,1.7518024444580078,1.809215784072876,0.14507527649402618,6.342073440551758,1.2877033948898315,0.010523417964577675,6.342073440551758,0.010523417964577675,6.352596759796143,6.352596920889777
4,10,1.251339316368103,0.12752090394496918,2.510122299194336,1.6749460697174072,0.1639011651277542,9.106158256530762,1.251339316368103,0.013431795872747898,9.106158256530762,0.013431795872747898,9.119589805603027,9.119590158922126,1.2506077289581299,0.1118815541267395,1.4864453077316284,1.8449326753616333,0.1421436369419098,5.6132965087890625,1.2506077289581299,0.010102406144142151,5.6132965087890625,0.010102406144142151,5.623398780822754,5.623399360759838
4,11,1.193635106086731,0.11838707327842712,2.559452533721924,1.6947996616363525,0.15385590493679047,9.423145294189453,1.193635106086731,0.01183582004159689,9.423145294189453,0.01183582004159689,9.434981346130371,9.434980326388256,1.2507528066635132,0.09793069213628769,1.5990842580795288,1.8165353536605835,0.1286403089761734,5.856871128082275,1.2507528066635132,0.00827416405081749,5.856871128082275,0.00827416405081749,5.865145206451416,5.865145154901453
4,12,1.1608314514160156,0.11894260346889496,2.5401601791381836,1.6477824449539185,0.15322090685367584,9.167600631713867,1.1608314514160156,0.011738323606550694,9.167600631713867,0.011738323606550694,9.179339408874512,9.179339182305048,1.2949579954147339,0.10648054629564285,1.5810216665267944,1.8998116254806519,0.13075394928455353,6.108912944793701,1.2949579954147339,0.008548297919332981,6.108912944793701,0.008548297919332981,6.117461204528809,6.117461049878919
4,13,1.1758732795715332,0.11666785180568695,2.529841661453247,1.6720415353775024,0.14818675816059113,9.195821762084961,1.1758732795715332,0.01097965706139803,9.195821762084961,0.01097965706139803,9.206801414489746,9.206801766372589,1.2080286741256714,0.09987903386354446,1.5108352899551392,1.8643255233764648,0.13290169835090637,5.7583327293396,1.2080286741256714,0.008831430226564407,5.7583327293396,0.008831430226564407,5.76716423034668,5.767164642746384
4,14,1.1894503831863403,0.12082954496145248,2.4732882976531982,1.6673316955566406,0.15291661024093628,8.897150993347168,1.1894503831863403,0.011691744439303875,8.897150993347168,0.011691744439303875,8.908843040466309,8.908841536705753,1.4111987352371216,0.11032900959253311,1.5779223442077637,1.9577717781066895,0.14794455468654633,6.322709083557129,1.4111987352371216,0.01094379648566246,6.322709083557129,0.01094379648566246,6.333652973175049,6.3336525994378166
4,15,1.2466301918029785,0.1231408417224884,2.424361228942871,1.6808233261108398,0.15572720766067505,8.702693939208984,1.2466301918029785,0.01212548092007637,8.702693939208984,0.01212548092007637,8.714818954467773,8.714820061821536,1.4942386150360107,0.11318974941968918,1.8591400384902954,1.8919811248779297,0.14091847836971283,7.035994052886963,1.4942386150360107,0.009929009713232517,7.035994052886963,0.009929009713232517,7.045923233032227,7.045923207257245
4,16,1.1764476299285889,0.11695431917905807,2.562300205230713,1.694172978401184,0.14778773486614227,9.4356050491333,1.1764476299285889,0.010920608416199684,9.4356050491333,0.010920608416199684,9.446525573730469,9.446525254881525,1.2836346626281738,0.11359209567308426,1.5376607179641724,1.803475260734558,0.14032666385173798,5.6169233322143555,1.2836346626281738,0.009845786727964878,5.6169233322143555,0.009845786727964878,5.626769065856934,5.626769233394313
4,17,1.1545038223266602,0.11517924815416336,2.49062442779541,1.6656410694122314,0.14782029390335083,8.977569580078125,1.1545038223266602,0.010925418697297573,8.977569580078125,0.010925418697297573,8.988494873046875,8.988495684890863,1.2487926483154297,0.10492870211601257,1.6064419746398926,1.776118278503418,0.13230524957180023,5.7352519035339355,1.2487926483154297,0.008752338588237762,5.7352519035339355,0.008752338588237762,5.744004249572754,5.744004146472828
4,18,1.186903715133667,0.11093298345804214,2.4677798748016357,1.6498256921768188,0.14036889374256134,8.81186294555664,1.186903715133667,0.009851711802184582,8.81186294555664,0.009851711802184582,8.821714401245117,8.821714622428619,1.3507630825042725,0.1120876893401146,1.5890908241271973,1.9338414669036865,0.1427198201417923,6.264952182769775,1.3507630825042725,0.010184474289417267,6.264952182769775,0.010184474289417267,6.275136470794678,6.275136741431984
4,19,1.2260955572128296,0.1141577661037445,2.3698513507843018,1.696405291557312,0.14681100845336914,8.493987083435059,1.2260955572128296,0.01077673677355051,8.493987083435059,0.01077673677355051,8.50476360321045,8.504763980945908,1.449076771736145,0.11429353803396225,1.6889041662216187,1.8737539052963257,0.1449938863515854,6.363351345062256,1.449076771736145,0.010511614382266998,6.363351345062256,0.010511614382266998,6.3738627433776855,6.373862227878055
4,20,1.2057454586029053,0.11570771038532257,2.5221750736236572,1.6640108823776245,0.14332495629787445,9.130298614501953,1.2057454586029053,0.010271021164953709,9.130298614501953,0.010271021164953709,9.140569686889648,9.140570662466876,1.266228199005127,0.10675537586212158,1.4289246797561646,1.8129602670669556,0.13187430799007416,5.32865047454834,1.266228199005127,0.008695416152477264,5.32865047454834,0.008695416152477264,5.337346076965332,5.3373455614657015
4,21,1.180349349975586,0.11788192391395569,2.5365521907806396,1.6494802236557007,0.1473499834537506,9.154882431030273,1.180349349975586,0.01085600908845663,9.154882431030273,0.01085600908845663,9.165738105773926,9.165738427495382,1.2736577987670898,0.10969873517751694,1.566389799118042,1.783953070640564,0.14352914690971375,5.636065483093262,1.2736577987670898,0.010300308465957642,5.636065483093262,0.010300308465957642,5.646365642547607,5.646365745647533
4,22,1.198347568511963,0.1116061732172966,2.4090089797973633,1.6930159330368042,0.1406036913394928,8.669628143310547,1.198347568511963,0.009884699247777462,8.669628143310547,0.009884699247777462,8.679512977600098,8.679512104356146,1.2410647869110107,0.11582402884960175,1.4571335315704346,1.7909399271011353,0.14158949255943298,5.330704212188721,1.2410647869110107,0.010023791342973709,5.330704212188721,0.010023791342973709,5.340727806091309,5.340728050953633
4,23,1.1331626176834106,0.1139705628156662,2.3152105808258057,1.6281869411468506,0.14237014949321747,8.01119327545166,1.1331626176834106,0.010134628973901272,8.01119327545166,0.010134628973901272,8.02132797241211,8.021327792880047,1.1754804849624634,0.12341651320457458,1.3825109004974365,1.7228140830993652,0.1601589024066925,4.879424571990967,1.1754804849624634,0.01282543782144785,4.879424571990967,0.01282543782144785,4.892250061035156,4.892250331672463
4,24,1.1943778991699219,0.11474569141864777,2.4680275917053223,1.6220905780792236,0.14558103680610657,8.722339630126953,1.1943778991699219,0.010596919804811478,8.722339630126953,0.010596919804811478,8.73293685913086,8.732935723770096,1.1849384307861328,0.11135995388031006,1.4748406410217285,1.6755508184432983,0.13951317965984344,4.982625484466553,1.1849384307861328,0.009731964208185673,4.982625484466553,0.009731964208185673,4.99235725402832,4.992357782415442
4,25,1.2598453760147095,0.11959823966026306,2.3827085494995117,1.599048376083374,0.14844010770320892,8.23425579071045,1.2598453760147095,0.01101723313331604,8.23425579071045,0.01101723313331604,8.245272636413574,8.245272606252188,1.2849146127700806,0.10955604165792465,1.5232319831848145,1.8550912141799927,0.14808550477027893,5.761598110198975,1.2849146127700806,0.010964659042656422,5.761598110198975,0.010964659042656422,5.7725629806518555,5.772563238401671
4,26,1.2428650856018066,0.1166844442486763,2.4107742309570312,1.6678029298782349,0.1445799618959427,8.593399047851562,1.2428650856018066,0.010451683774590492,8.593399047851562,0.010451683774590492,8.603850364685059,8.603850613157434,1.3060047626495361,0.10690008103847504,1.4716465473175049,1.9271862506866455,0.14030300080776215,5.879790782928467,1.3060047626495361,0.009842466562986374,5.879790782928467,0.009842466562986374,5.8896331787109375,5.889633152935956
4,27,1.160951852798462,0.11186806857585907,2.4640121459960938,1.6524039506912231,0.1393672227859497,8.80179500579834,1.160951852798462,0.0097116120159626,8.80179500579834,0.0097116120159626,8.811506271362305,8.811506875308163,1.2793285846710205,0.11994054913520813,1.7144721746444702,1.8414640426635742,0.14469201862812042,6.330404758453369,1.2793285846710205,0.01046789065003395,6.330404758453369,0.01046789065003395,6.340872764587402,6.340872158875337
4,28,1.202186942100525,0.11491716653108597,2.4086380004882812,1.678021788597107,0.14606383442878723,8.617294311523438,1.202186942100525,0.01066732220351696,8.617294311523438,0.01066732220351696,8.627961158752441,8.627961316740656,1.2031680345535278,0.11308696866035461,1.4008249044418335,1.812178611755371,0.13825568556785583,5.246301651000977,1.2031680345535278,0.00955731701105833,5.246301651000977,0.00955731701105833,5.255858898162842,5.255859323450037
4,29,1.1862115859985352,0.11219216883182526,2.348567485809326,1.6465166807174683,0.14332829415798187,8.226785659790039,1.1862115859985352,0.010271499864757061,8.226785659790039,0.010271499864757061,8.237056732177734,8.23705769446959,1.290244460105896,0.1076078936457634,1.4714192152023315,1.7510526180267334,0.13849219679832458,5.231259346008301,1.290244460105896,0.009590043686330318,5.231259346008301,0.009590043686330318,5.240849494934082,5.24084963669648
4,30,1.2312322854995728,0.11211249232292175,2.327629804611206,1.6131517887115479,0.14063142240047455,8.020119667053223,1.2312322854995728,0.009888598695397377,8.020119667053223,0.009888598695397377,8.030008316040039,8.030007832021598,1.241632103919983,0.10428164154291153,1.6645387411117554,1.8050192594528198,0.13165919482707977,6.02878475189209,1.241632103919983,0.008667071349918842,6.02878475189209,0.008667071349918842,6.03745174407959,6.037451228579959
4,31,1.2171310186386108,0.10901622474193573,2.26426100730896,1.5975233316421509,0.136898934841156,7.678958892822266,1.2171310186386108,0.009370658546686172,7.678958892822266,0.009370658546686172,7.688329696655273,7.688329293785325,1.1364333629608154,0.11274179071187973,1.2958872318267822,1.6847347021102905,0.13855086266994476,4.517653942108154,1.1364333629608154,0.009598170407116413,4.517653942108154,0.009598170407116413,4.527252197265625,4.5272528287526725
4,32,1.1806641817092896,0.11254123598337173,2.3071250915527344,1.5720971822738647,0.13993534445762634,7.794317245483398,1.1806641817092896,0.009790950454771519,7.794317245483398,0.009790950454771519,7.804108142852783,7.804107879299715,1.7807142734527588,0.14847427606582642,2.13855242729187,1.8546165227890015,0.1938096284866333,8.013009071350098,1.7807142734527588,0.018781086429953575,8.013009071350098,0.018781086429953575,8.031789779663086,8.031790295162716
4,33,1.2410393953323364,0.11938656866550446,2.2207648754119873,1.7219105958938599,0.14866510033607483,7.896772861480713,1.2410393953323364,0.011050655506551266,7.896772861480713,0.011050655506551266,7.90782356262207,7.907822983810701,1.3834270238876343,0.0970974862575531,1.5529412031173706,1.7798889875411987,0.12919694185256958,5.579630374908447,1.3834270238876343,0.008345924317836761,5.579630374908447,0.008345924317836761,5.587976455688477,5.587976094838735
4,34,1.186764121055603,0.11773578077554703,2.3309526443481445,1.6436816453933716,0.14536452293395996,8.135030746459961,1.186764121055603,0.010565421544015408,8.135030746459961,0.010565421544015408,8.145596504211426,8.145595474415515,1.3106892108917236,0.10380715876817703,1.764749526977539,1.621286153793335,0.13989928364753723,5.7429094314575195,1.3106892108917236,0.009785903617739677,5.7429094314575195,0.009785903617739677,5.752695560455322,5.75269535425547
4,35,1.3523328304290771,0.10945792496204376,2.623342275619507,1.6596673727035522,0.1415296345949173,9.636420249938965,1.3523328304290771,0.010015320032835007,9.636420249938965,0.010015320032835007,9.646435737609863,9.64643525502768,1.2988531589508057,0.1129552349448204,1.571475625038147,1.8347645998001099,0.1394226849079132,5.835896968841553,1.2988531589508057,0.00971934199333191,5.835896968841553,0.00971934199333191,5.845616340637207,5.845616353524698
4,36,1.1898657083511353,0.09980260580778122,2.5209929943084717,1.673924207687378,0.1302722692489624,9.157427787780762,1.1898657083511353,0.008485431782901287,9.157427787780762,0.008485431782901287,9.165913581848145,9.165914242526135,1.237977147102356,0.0956195816397667,1.5699560642242432,1.8025645017623901,0.12364932149648666,5.714000225067139,1.237977147102356,0.0076445769518613815,5.714000225067139,0.0076445769518613815,5.721644878387451,5.721645007262358
4,37,1.1577239036560059,0.10292047262191772,2.4686856269836426,1.6259307861328125,0.1311759054660797,8.738059997558594,1.1577239036560059,0.00860355980694294,8.738059997558594,0.00860355980694294,8.746663093566895,8.746662626065403,1.2121742963790894,0.10330059379339218,1.4772741794586182,1.7423150539398193,0.1315561830997467,5.218000888824463,1.2121742963790894,0.008653514087200165,5.218000888824463,0.008653514087200165,5.226654529571533,5.226654722883895
4,38,1.1926088333129883,0.10417747497558594,2.3612189292907715,1.6737180948257446,0.13245627284049988,8.376688003540039,1.1926088333129883,0.008772333152592182,8.376688003540039,0.008772333152592182,8.385459899902344,8.38545921624425,1.2607871294021606,0.09904275834560394,1.5257891416549683,1.7428029775619507,0.12745320796966553,5.365394115447998,1.2607871294021606,0.008122161030769348,5.365394115447998,0.008122161030769348,5.373516082763672,5.373516778688173
4,39,1.1826342344284058,0.10683167725801468,2.28301739692688,1.6386325359344482,0.13486044108867645,7.897284507751465,1.1826342344284058,0.00909366924315691,7.897284507751465,0.00909366924315691,7.906378269195557,7.9063785621918825,1.6277354955673218,0.1211620420217514,1.586915135383606,1.8757250308990479,0.13974720239639282,6.036643981933594,1.6277354955673218,0.009764639660716057,6.036643981933594,0.009764639660716057,6.046408653259277,6.046408395509462
4,40,1.227046012878418,0.10945329070091248,2.235610008239746,1.6128867864608765,0.13754485547542572,7.5993547439575195,1.227046012878418,0.009459293447434902,7.5993547439575195,0.009459293447434902,7.608814239501953,7.60881424093821,1.258679986000061,0.11192148923873901,1.399137258529663,1.8238513469696045,0.13797453045845032,5.284018516540527,1.258679986000061,0.009518486447632313,5.284018516540527,0.009518486447632313,5.293537139892578,5.293536817705309
4,41,1.228994369506836,0.10248387604951859,2.315774917602539,1.6540687084197998,0.13056550920009613,8.098756790161133,1.228994369506836,0.008523675613105297,8.098756790161133,0.008523675613105297,8.107280731201172,8.107280889189386,1.2444627285003662,0.09821533411741257,1.545992136001587,1.8483070135116577,0.12813198566436768,5.806330680847168,1.2444627285003662,0.00820890162140131,5.806330680847168,0.00820890162140131,5.814539432525635,5.814539393863162
4,42,1.251821756362915,0.10675279796123505,2.4561033248901367,1.663528561592102,0.13681216537952423,8.799771308898926,1.251821756362915,0.009358784183859825,8.799771308898926,0.009358784183859825,8.80912971496582,8.809129625917917,1.4086718559265137,0.10054969787597656,1.5264075994491577,1.8715176582336426,0.13443556427955627,5.8324995040893555,1.4086718559265137,0.00903645996004343,5.8324995040893555,0.00903645996004343,5.841536045074463,5.841535452249888
4,43,1.189766764640808,0.1111479178071022,2.4193878173828125,1.6669622659683228,0.13816693425178528,8.632200241088867,1.189766764640808,0.009545051492750645,8.632200241088867,0.009545051492750645,8.641745567321777,8.641746747924621,1.3844112157821655,0.10401394963264465,1.4352753162384033,1.9189735651016235,0.13110387325286865,5.742474555969238,1.3844112157821655,0.00859411247074604,5.742474555969238,0.00859411247074604,5.751068592071533,5.751068321434227
4,44,1.2068732976913452,0.11073658615350723,2.261385917663574,1.6831597089767456,0.14003103971481323,7.9468913078308105,1.2068732976913452,0.009804345667362213,7.9468913078308105,0.009804345667362213,7.956695556640625,7.956697063991823,1.384934425354004,0.11598014831542969,1.7001780271530151,1.7601983547210693,0.14098991453647614,5.988903522491455,1.384934425354004,0.00993907731026411,5.988903522491455,0.00993907731026411,5.998842716217041,5.998843167279218
4,45,1.232066035270691,0.10769778490066528,2.159850835800171,1.6816990375518799,0.13570357859134674,7.493067741394043,1.232066035270691,0.009207730181515217,7.493067741394043,0.009207730181515217,7.502275466918945,7.502275442502585,1.302103042602539,0.11175791174173355,1.9967950582504272,1.7716506719589233,0.13963782787322998,7.125936031341553,1.302103042602539,0.009749362245202065,7.125936031341553,0.009749362245202065,7.135685443878174,7.135685946490313
4,46,1.230250597000122,0.1094675287604332,2.072964906692505,1.669219732284546,0.13738150894641876,7.0834784507751465,1.230250597000122,0.009436838328838348,7.0834784507751465,0.009436838328838348,7.092915058135986,7.0929152218692275,1.3423057794570923,0.10355308651924133,1.6825371980667114,1.822596788406372,0.1354069709777832,6.1527910232543945,1.3423057794570923,0.009167524985969067,6.1527910232543945,0.009167524985969067,6.161958694458008,6.16195873312048
4,47,1.186587929725647,0.11165720224380493,2.1093556880950928,1.6281979084014893,0.14075841009616852,7.100409984588623,1.186587929725647,0.009906464256346226,7.100409984588623,0.009906464256346226,7.110316276550293,7.110316640641316,1.5011680126190186,0.10982847213745117,2.755038022994995,1.717239499092102,0.13921691477298737,10.539145469665527,1.5011680126190186,0.009690674021840096,10.539145469665527,0.009690674021840096,10.548835754394531,10.548836682293866
4,48,1.2118874788284302,0.11540485173463821,2.2684974670410156,1.6417900323867798,0.14365091919898987,7.841555595397949,1.2118874788284302,0.010317793115973473,7.841555595397949,0.010317793115973473,7.851873397827148,7.8518733540213255,1.3862041234970093,0.10147347301244736,1.479078769683838,1.858930230140686,0.13245655596256256,5.643295764923096,1.3862041234970093,0.008772370405495167,5.643295764923096,0.008772370405495167,5.652068138122559,5.65206781593529
4,49,1.233697772026062,0.10702720284461975,2.2466840744018555,1.6026594638824463,0.1361057460308075,7.6161065101623535,1.233697772026062,0.00926238764077425,7.6161065101623535,0.00926238764077425,7.625369071960449,7.625368408409946,1.2195496559143066,0.10823053866624832,1.252493977546692,1.7339463233947754,0.13451112806797028,4.575310230255127,1.2195496559143066,0.00904662162065506,4.575310230255127,0.00904662162065506,4.584356784820557,4.584357158557789
4,50,1.182827353477478,0.10799971222877502,2.039384126663208,1.5926696062088013,0.13544046878814697,6.695684432983398,1.182827353477478,0.00917205959558487,6.695684432983398,0.00917205959558487,6.7048563957214355,6.704856322472354,1.5404161214828491,0.11881473660469055,1.591578722000122,1.8210570812225342,0.14697006344795227,5.849371433258057,1.5404161214828491,0.010800100862979889,5.849371433258057,0.010800100862979889,5.860171318054199,5.86017133094169
4,51,1.2489101886749268,0.1075262725353241,1.8964779376983643,1.6833845376968384,0.1352454572916031,6.430412769317627,1.2489101886749268,0.009145665913820267,6.430412769317627,0.009145665913820267,6.439558506011963,6.439558066517474,1.2933167219161987,0.10885749012231827,1.5875543355941772,1.826499581336975,0.14385056495666504,5.856429576873779,1.2933167219161987,0.010346491821110249,5.856429576873779,0.010346491821110249,5.866775989532471,5.8667755126953125
