fold,epoch,train.mae_xy_radial,train.mae_dbh,train.rmse_x,train.rmse_y,train.rmse_dbh,train.xy_loss_unweighted,train.xy_mean_euclidean_error,train.dbh_loss_unweighted,train.xy_loss_weighted,train.dbh_loss_weighted,train.total_loss,train.loss,val.mae_xy_radial,val.mae_dbh,val.rmse_x,val.rmse_y,val.rmse_dbh,val.xy_loss_unweighted,val.xy_mean_euclidean_error,val.dbh_loss_unweighted,val.xy_loss_weighted,val.dbh_loss_weighted,val.total_loss,val.loss
3,1,1.327953815460205,0.19860224425792694,2.5703907012939453,1.7726812362670898,0.2805258631706238,9.749306678771973,1.327953815460205,0.03825477883219719,9.749306678771973,0.03825477883219719,9.787561416625977,9.787561071924417,1.0110794305801392,0.16783833503723145,1.3919962644577026,1.3095062971115112,0.18988719582557678,3.6524600982666016,1.0110794305801392,0.01802857406437397,3.6524600982666016,0.01802857406437397,3.6704885959625244,3.670488976143502
3,2,1.2956163883209229,0.16892820596694946,2.598571538925171,1.7569998502731323,0.21742747724056244,9.839621543884277,1.2956163883209229,0.023637354373931885,9.839621543884277,0.023637354373931885,9.863259315490723,9.863259154629995,0.9919390082359314,0.11479411274194717,1.520999789237976,1.2089170217514038,0.14410609006881714,3.7749204635620117,0.9919390082359314,0.010383282788097858,3.7749204635620117,0.010383282788097858,3.785303831100464,3.7853040437440613
3,3,1.2239665985107422,0.13373151421546936,2.5114810466766357,1.735408067703247,0.1815749853849411,9.319178581237793,1.2239665985107422,0.016484737396240234,9.319178581237793,0.016484737396240234,9.335662841796875,9.335663921861764,0.9534414410591125,0.1252133697271347,1.2195098400115967,1.2560513019561768,0.1485653966665268,3.064868927001953,0.9534414410591125,0.011035838164389133,3.064868927001953,0.011035838164389133,3.0759048461914062,3.075905026616277
3,4,1.197744369506836,0.12753534317016602,2.5227270126342773,1.7140319347381592,0.1698845624923706,9.302058219909668,1.197744369506836,0.0144303347915411,9.302058219909668,0.0144303347915411,9.316488265991211,9.316488129546844,0.9248346090316772,0.11654061079025269,1.2870795726776123,1.2264093160629272,0.14537854492664337,3.160653591156006,0.9248346090316772,0.010567461140453815,3.160653591156006,0.010567461140453815,3.1712210178375244,3.171221166043668
3,5,1.2486236095428467,0.13352200388908386,2.497701644897461,1.7818381786346436,0.17407624423503876,9.413460731506348,1.2486236095428467,0.015151269733905792,9.413460731506348,0.015151269733905792,9.428611755371094,9.428612111562705,0.9534489512443542,0.10601074248552322,1.1102945804595947,1.2881484031677246,0.1445809155702591,2.892080307006836,0.9534489512443542,0.01045182067900896,2.892080307006836,0.01045182067900896,2.9025321006774902,2.902532371314796
3,6,1.2212188243865967,0.11948151141405106,2.556462526321411,1.6933668851852417,0.15639029443264008,9.402993202209473,1.2212188243865967,0.01222896110266447,9.402993202209473,0.01222896110266447,9.41522216796875,9.415221887180603,1.0016192197799683,0.11768779158592224,1.2055039405822754,1.3742072582244873,0.14817281067371368,3.3416852951049805,1.0016192197799683,0.010977591387927532,3.3416852951049805,0.010977591387927532,3.3526628017425537,3.3526631174860775
3,7,1.2437676191329956,0.13028867542743683,2.4968175888061523,1.6723302602767944,0.16401483118534088,9.03078556060791,1.2437676191329956,0.013450432568788528,9.03078556060791,0.013450432568788528,9.044236183166504,9.044236615479711,0.998771071434021,0.13345099985599518,1.4109489917755127,1.2294971942901611,0.15541759133338928,3.5024406909942627,0.998771071434021,0.012077312916517258,3.5024406909942627,0.012077312916517258,3.5145180225372314,3.51451791299356
3,8,1.2309144735336304,0.1197807565331459,2.5349459648132324,1.6835323572158813,0.15363982319831848,9.26023006439209,1.2309144735336304,0.011802596971392632,9.26023006439209,0.011802596971392632,9.272032737731934,9.272033642573529,0.9884324073791504,0.12006514519453049,1.3087364435195923,1.2273942232131958,0.1479773372411728,3.219287395477295,0.9884324073791504,0.010948646813631058,3.219287395477295,0.010948646813631058,3.230236053466797,3.230236053466797
3,9,1.2570288181304932,0.12754175066947937,2.477017879486084,1.7534878253936768,0.1641015261411667,9.21033763885498,1.2570288181304932,0.01346465665847063,9.21033763885498,0.01346465665847063,9.22380256652832,9.223802621106067,1.4013913869857788,0.13732266426086426,1.760498285293579,1.342527151107788,0.17822279036045074,4.901732921600342,1.4013913869857788,0.015881681814789772,4.901732921600342,0.015881681814789772,4.917614459991455,4.9176151945784286
3,10,1.3662052154541016,0.13113883137702942,2.4747962951660156,1.7330464124679565,0.16544310748577118,9.128068923950195,1.3662052154541016,0.013685710728168488,9.128068923950195,0.013685710728168488,9.141755104064941,9.141753310180572,1.0897763967514038,0.12496519088745117,1.5584193468093872,1.33721923828125,0.1496639996767044,4.21682596206665,1.0897763967514038,0.011199655942618847,4.21682596206665,0.011199655942618847,4.228025436401367,4.228026080775905
3,11,1.281951665878296,0.1129641905426979,2.574129104614258,1.6676210165023804,0.1468133181333542,9.407100677490234,1.281951665878296,0.01077707577496767,9.407100677490234,0.01077707577496767,9.417878150939941,9.417878049683859,1.0397956371307373,0.10699709504842758,1.2653599977493286,1.3263272047042847,0.14227309823036194,3.3602795600891113,1.0397956371307373,0.010120817460119724,3.3602795600891113,0.010120817460119724,3.3704004287719727,3.3704007638467326
3,12,1.2714922428131104,0.12082775682210922,2.5870981216430664,1.6888220310211182,0.1531130075454712,9.545196533203125,1.2714922428131104,0.011721795424818993,9.545196533203125,0.011721795424818993,9.556918144226074,9.556918873844376,1.1385114192962646,0.10954301059246063,1.313917875289917,1.3996505737304688,0.14159470796585083,3.685401678085327,1.1385114192962646,0.010024531744420528,3.685401678085327,0.010024531744420528,3.6954262256622314,3.695426425418338
